srcNumPackets,dstNumPackets,srcPayloadSize,dstPayloadSize,srcAvgPayloadSize,dstAvgPayloadSize,srcMaxPayloadSize,dstMaxPayloadSize,srcStdDevPayloadSize,dstStdDevPayloadSize,flowDuration,srcAvgInterarrivalTime,dstAvgInterarrivalTime,avgInterarrivalTime,srcStdDevInterarrivalTime,dstStdDevInterarrivalTime,stdDevInterarrivalTime
10,6,534,268,53,45,53,45,0,0,0.23372,25.968889,40.812,33.3904445,1300.719343,65.724688,683.2220155
10,6,998,268,100,45,100,45,0,0,0.338017,35.218111,56.579801,45.898956,1928.55071,82.022258,1005.286484
14,12,690,950,49,79,49,79,0,0,0.964656,74.204308,59.700727,66.9525175,3869.615403,65.75518,1967.6852915
10,6,738,268,74,45,74,45,0,0,0.449703,42.611222,67.666,55.138611,2352.173583,90.684992,1221.4292874999999
10,6,534,268,53,45,53,45,0,0,0.921025,98.922556,170.070203,134.4963795,6572.489441,298.921438,3435.7054395
10,8,534,354,53,44,53,44,0,0,0.600982,65.344556,78.634141,71.9893485,4216.405159,125.804047,2171.1046029999998
10,6,534,268,53,45,53,45,0,0,0.568945,59.910556,92.755203,76.33287949999999,2977.49563,131.706531,1554.6010804999999
10,6,2074,268,207,45,207,45,0,0,0.497636,49.544111,83.069602,66.30685650000001,2540.823927,112.737664,1326.7807954999998
10,8,1168,1040,117,130,117,130,0,0,0.546425,60.713889,71.65757,66.18572950000001,3133.151417,109.403391,1621.277404
2,0,1414,0,707,0,707,0,0,0,1.2e-05,0.012,0.0,0.006,0.0,0.0,0.0
10,16,822,12220,82,764,82,764,0,0,0.725996,80.666222,43.607801,62.1370115,5370.273866,3485.812422,4428.043144
10,6,1228,268,123,45,123,45,0,0,0.274605,27.216333,44.842199,36.029266,1456.62599,63.563766,760.094878
10,8,800,2260,80,283,80,283,0,0,0.337456,37.495111,41.27,39.3825555,1942.887532,76.181,1009.534266
2,0,168,0,84,0,84,0,0,0,2.5e-05,0.025,0.0,0.0125,0.0,0.0,0.0
10,6,988,268,99,45,99,45,0,0,0.296656,29.500444,53.551602,41.526023,1563.369632,76.617312,819.993472
14,12,1778,2968,127,247,127,247,0,0,0.647499,49.807614,52.24709,51.027352,2422.422884,68.094711,1245.2587975000001
2,0,168,0,84,0,84,0,0,0,1.5e-05,0.015,0.0,0.0075,0.0,0.0,0.0
10,8,564,354,56,44,56,44,0,0,0.783681,84.663556,106.731141,95.6973485,6241.06848,154.208047,3197.6382635
10,6,1016,268,102,45,102,45,0,0,0.354553,39.394778,52.857199,46.125988500000005,1895.865294,88.674758,992.2700259999999
10,6,754,268,75,45,75,45,0,0,0.288834,29.468,50.609801,40.0389005,1566.166959,76.929273,821.5481159999999
10,6,3040,268,304,45,304,45,0,0,0.318127,29.626778,59.385398,44.506088000000005,1522.987195,82.31157,802.6493825
10,10,842,1454,84,145,84,145,0,0,0.595373,66.152556,62.322445,64.23750050000001,4129.906205,117.233922,2123.5700635000003
2,0,168,0,84,0,84,0,0,0,8e-06,0.008,0.0,0.004,0.0,0.0,0.0
10,8,804,2714,80,339,80,339,0,0,0.340802,37.866889,45.631,41.7489445,1822.860903,66.711719,944.786311
10,10,792,3086,79,309,79,309,0,0,0.594195,66.021667,58.361,62.1913335,4451.298386,110.050344,2280.6743650000003
24,58,2690,71178,112,1227,112,1227,0,0,0.958877,41.690304,15.751719,28.7210115,2138.154793,1458.714405,1798.4345990000002
10,8,564,354,56,44,56,44,0,0,0.704664,76.234111,98.231859,87.232985,5812.375419,141.8495,2977.1124595
12,12,1282,5094,107,425,107,425,0,0,0.401005,36.454999,32.98891,34.721954499999995,1794.879161,2132.471836,1963.6754985000002
28,20,14984,1848,535,92,535,92,0,0,1.067039,39.519964,52.918262,46.219113,2221.144685,63.329293,1142.236989
2,0,168,0,84,0,84,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
28,28,4160,3460,149,124,149,124,0,0,1.673507,61.981742,60.982742,61.482242,3190.604142,82.483266,1636.5437040000002
10,8,564,354,56,44,56,44,0,0,1.474306,163.811778,204.937281,184.3745295,13649.54187,362.163906,7005.852887999999
10,8,564,354,56,44,56,44,0,0,0.694488,77.165333,96.94757,87.05645150000001,5552.951794,141.950422,2847.4511079999997
2,2,56,92,28,46,28,46,0,0,39.666687,39666.52,39666.576,39666.547999999995,0.0,12.596281,6.2981405
2,0,168,0,84,0,84,0,0,0,2.4e-05,0.024,0.0,0.012,0.0,0.0,0.0
30,24,10894,3254,363,136,363,136,0,0,1.357879,46.823414,57.654305,52.238859500000004,2426.974451,68.500641,1247.737546
10,8,842,2476,84,310,84,310,0,0,0.304583,33.842556,41.000285,37.421420499999996,1683.322776,57.242027,870.2824015
1,0,46,0,46,0,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,46,0,46,0,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,168,0,84,0,84,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
12,8,3770,1328,314,166,314,166,0,0,0.28907,26.27909,39.47643,32.87776,1416.499449,52.725375,734.612412
10,8,564,354,56,44,56,44,0,0,0.679871,75.541222,94.366711,84.9539665,5546.176152,136.733156,2841.454654
10,8,564,354,56,44,56,44,0,0,0.707468,78.607556,99.727,89.16727800000001,5463.424421,138.143547,2800.7839839999997
10,8,942,354,94,44,94,44,0,0,0.448097,49.788556,62.07057,55.929563,3098.067305,119.923844,1608.9955745
10,10,860,4770,86,477,86,477,0,0,0.291859,32.428778,30.018667,31.2237225,1779.641099,2046.711796,1913.1764475
6,0,384,0,64,0,64,0,0,0,50.004398,10000.88,0.0,5000.44,0.0,0.0,0.0
6,0,384,0,64,0,64,0,0,0,50.004398,10000.88,0.0,5000.44,0.0,0.0,0.0
10,8,538,452,54,57,54,57,0,0,0.307031,31.763111,41.102,36.4325555,1734.422623,52.954508,893.6885655
12,24,866,22896,72,954,72,954,0,0,0.519983,47.271183,20.692217,33.981700000000004,3325.246588,2548.418838,2936.832713
2,2,56,92,28,46,28,46,0,0,42.044567,42043.472,42043.552,42043.512,0.0,0.0,0.0
10,8,564,354,56,44,56,44,0,0,3.934488,437.165333,559.896,498.53066649999994,28889.65817,868.563375,14879.1107725
2,0,1458,0,729,0,729,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.021412,1.406467,1.309,1.3577335,83.001485,2.212327,42.606906
2,0,1362,0,681,0,681,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,438,0,219,0,219,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
4,4,184,112,46,28,46,28,0,0,30.984749,10328.249,10328.246,10328.2475,14606.326,14606.334,14606.33
2,0,938,0,469,0,469,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,636,0,318,0,318,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,1260,0,630,0,630,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,970,0,485,0,485,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,1740,0,870,0,870,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,256,0,128,0,128,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
2,0,344,0,172,0,172,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
2,0,1096,0,548,0,548,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,1784,0,892,0,892,0,0,0,8e-06,0.008,0.0,0.004,0.0,0.0,0.0
2,0,1548,0,774,0,774,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,206,0,103,0,103,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
2,0,1448,0,724,0,724,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,232,0,116,0,116,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
2,0,352,0,176,0,176,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
2,0,986,0,493,0,493,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
36,22,24835,1772,690,81,690,81,0,0,0.989341,28.266886,46.337906,37.302396,1718.26,51.577031,884.9185155
2,0,926,0,463,0,463,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.018501,1.211867,1.127375,1.169621,73.079229,2.273411,37.67632
2,0,174,0,87,0,87,0,0,0,1.2e-05,0.012,0.0,0.006,0.0,0.0,0.0
2,0,604,0,302,0,302,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,552,0,276,0,276,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
22,24,1920,4312,87,180,87,180,0,0,37.578835,1789.45128,1633.831446,1711.641363,207537.6711,199563.4131,203550.54210000002
2,0,1754,0,877,0,877,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,742,0,371,0,371,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
14,18,1684,10168,120,565,120,565,0,0,33.787666,2599.023615,1987.476647,2293.250131,225330.8814,197173.1144,211251.99790000002
2,0,1858,0,929,0,929,0,0,0,1.2e-05,0.012,0.0,0.006,0.0,0.0,0.0
2,0,606,0,303,0,303,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
14,18,1684,10168,120,565,120,565,0,0,23.275909,1790.427654,1369.137,1579.782327,156252.7219,136646.4574,146449.58965
2,0,1200,0,600,0,600,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
122,126,7816,15132,64,120,64,120,0,0,13.828278,115.23239,113.341987,114.2871885,15033.42143,14744.53016,14888.975795
2,0,1204,0,602,0,602,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,674,0,337,0,337,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
22,24,1920,4312,87,180,87,180,0,0,27.409573,1370.461425,1191.69087,1281.0761475,173234.0365,161548.5855,167391.311
2,0,2126,0,1063,0,1063,0,0,0,1.4e-05,0.014,0.0,0.007,0.0,0.0,0.0
2,0,1490,0,745,0,745,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
28,30,4656,3080,166,103,166,103,0,0,29.662262,1098.590185,1022.816937,1060.703561,129785.6774,3842.3895,66814.03345
2,0,290,0,145,0,145,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
14,18,1684,10168,120,565,120,565,0,0,36.942242,2841.684538,2173.038,2507.361269,244329.1769,213816.6204,229072.89865
2,0,1688,0,844,0,844,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,544,0,272,0,272,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.022011,1.445867,1.346875,1.396371,87.704933,2.333182,45.019057499999995
2,0,1926,0,963,0,963,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
14,6,8928,320,638,53,638,53,0,0,0.006295,0.484231,1.141,0.8126155,25.986113,1.693297,13.839705
2,0,1646,0,823,0,823,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,2152,0,1076,0,1076,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.02173,1.427667,1.250412,1.3390395000000002,86.815465,2.353199,44.584332
2,0,216,0,108,0,108,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
2,0,2126,0,1063,0,1063,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.018574,1.217133,1.062823,1.1399780000000002,74.119468,2.133961,38.1267145
2,0,1140,0,570,0,570,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
38,40,2438,18508,64,463,64,463,0,0,3.197673,86.412134,81.973027,84.19258049999999,6493.061447,6317.471476,6405.266461499999
2,0,1644,0,822,0,822,0,0,0,3.3e-05,0.033,0.0,0.0165,0.0,0.0,0.0
2,0,734,0,367,0,367,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
16,18,1272,2572,80,143,80,143,0,0,9.29631,619.731575,544.41375,582.0726625,35579.84501,910.471,18245.158004999998
2,0,1020,0,510,0,510,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,1422,0,711,0,711,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,1756,0,878,0,878,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
20,20,3346,1932,167,97,167,97,0,0,0.895857,47.150368,43.926316,45.538342,2245.281084,51.494273,1148.3876785
2,0,1702,0,851,0,851,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,1178,0,589,0,589,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,250,0,125,0,125,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
14,18,1684,10168,120,565,120,565,0,0,33.607136,2585.137231,1976.860529,2280.99888,266476.1166,233038.4229,249757.26975
2,0,1238,0,619,0,619,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,1062,0,531,0,531,0,0,0,1.2e-05,0.012,0.0,0.006,0.0,0.0,0.0
2,2,56,92,28,46,28,46,0,0,33.018524,33017.562,33017.452,33017.507,0.0,8.126187,4.0630935
2,0,168,0,84,0,84,0,0,0,2.2e-05,0.022,0.0,0.011,0.0,0.0,0.0
2,0,942,0,471,0,471,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.020677,1.331067,1.261187,1.296127,81.904759,2.358459,42.131609
2,0,1058,0,529,0,529,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.016974,1.109733,0.970529,1.0401310000000001,75.29131,1.724881,38.508095499999996
2,0,618,0,309,0,309,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,814,0,407,0,407,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
10,12,528,8824,53,735,53,735,0,0,0.004688,0.486444,0.382273,0.4343585,37.444563,21.901608,29.6730855
10,6,1056,268,106,45,106,45,0,0,0.260795,25.939,48.173,37.056,1299.385862,71.238094,685.3119780000001
10,6,1014,268,101,45,101,45,0,0,0.347786,35.729444,64.566199,50.1478215,1878.771897,97.52532,988.1486085
16,18,1540,1644,96,91,96,91,0,0,0.018515,1.212533,1.061412,1.1369725000000002,75.906309,1.981083,38.943695999999996
2,0,1938,0,969,0,969,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,1064,0,532,0,532,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,1520,0,760,0,760,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
66,68,3910,51912,59,763,59,763,0,0,6.557166,100.874111,97.860164,99.3671375,6666.515093,183.136875,3424.825984
2,0,1774,0,887,0,887,0,0,0,1.2e-05,0.012,0.0,0.006,0.0,0.0,0.0
66,66,3910,51808,59,785,59,785,0,0,25.915651,404.926457,398.692344,401.80940050000004,70090.4649,2162.91175,36126.688325
2,0,2180,0,1090,0,1090,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,2120,0,1060,0,1060,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
78,80,4550,72810,58,910,58,910,0,0,30.612961,402.797537,392.465707,397.631622,79156.80472,78322.80814,78739.80643
2,0,168,0,84,0,84,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
14,18,1684,10168,120,565,120,565,0,0,34.247707,2634.410462,2014.537882,2324.474172,242370.3177,211958.1513,227164.23450000002
2,0,1660,0,830,0,830,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,2070,0,1035,0,1035,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
66,66,3910,51808,59,785,59,785,0,0,9.111047,140.164916,140.162047,140.1634815,8255.52786,239.185,4247.35643
2,0,1230,0,615,0,615,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
10,8,564,354,56,44,56,44,0,0,0.73477,75.935556,102.51943,89.22749300000001,5668.123494,135.444547,2901.7840205
14,18,1684,10168,120,565,120,565,0,0,36.448193,2803.680538,2143.975529,2473.8280335,243485.1069,213095.2719,228290.1894
2,0,2120,0,1060,0,1060,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
14,18,1684,10168,120,565,120,565,0,0,20.624125,1586.444885,1213.150882,1399.7978835,122127.7932,107783.8873,114955.84025000001
2,0,1254,0,627,0,627,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,724,0,362,0,362,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.021388,1.403667,1.3075,1.3555835,88.016362,2.273641,45.1450015
2,0,1150,0,575,0,575,0,0,0,1.3e-05,0.013,0.0,0.0065,0.0,0.0,0.0
30,42,2302,34406,77,819,77,819,0,0,0.049922,1.710759,1.204415,1.457587,96.83678,74.481628,85.659204
2,0,1326,0,663,0,663,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.021643,1.420067,1.245118,1.3325925,85.932859,2.453166,44.193012499999995
2,0,332,0,166,0,166,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
2,0,570,0,285,0,285,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
8,10,1052,824,132,82,132,82,0,0,0.003869,0.504286,0.369111,0.4366985,31.813673,0.656866,16.2352695
2,0,1502,0,751,0,751,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,1298,0,649,0,649,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.013285,0.8644,0.753294,0.808847,59.123106,1.355246,30.239176
2,0,1960,0,980,0,980,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
2,0,522,0,261,0,261,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,0,406,0,203,0,203,0,0,0,9e-06,0.009,0.0,0.0045,0.0,0.0,0.0
2,0,1154,0,577,0,577,0,0,0,1.1e-05,0.011,0.0,0.0055,0.0,0.0,0.0
42,42,2662,23162,63,551,63,551,0,0,2.023064,50.566501,49.330367,49.948434000000006,3209.328193,87.269063,1648.298628
4,0,578,0,145,0,145,0,0,0,10.675254,3558.418,0.0,1779.209,5032.3505,0.0,2516.17525
2,0,1462,0,731,0,731,0,0,0,1e-05,0.01,0.0,0.005,0.0,0.0,0.0
2,2,132,164,66,82,66,82,0,0,0.001088,0.005,0.007,0.006,0.0,0.0,0.0
2,2,132,164,66,82,66,82,0,0,0.001186,0.015,0.011,0.013,0.0,0.0,0.0
4,4,528,304,132,76,132,76,0,0,0.001701,0.438667,0.208667,0.323667,0.614711,0.287323,0.451017
52,54,2934,3742,56,69,56,69,0,0,0.026584,0.5254,0.491717,0.5085585,36.871544,0.896762,18.884153
2,2,146,178,73,89,73,89,0,0,0.001061,0.009,0.007,0.008,0.0,0.0,0.0
2,2,132,164,66,82,66,82,0,0,0.001064,0.009,0.007,0.008,0.0,0.0,0.0
6,8,320,1826,53,228,53,228,0,0,0.003081,0.551,0.363857,0.4574285,30.809398,0.614728,15.712063
2,2,146,178,73,89,73,89,0,0,0.001115,0.009,0.007,0.008,0.0,0.0,0.0
4,4,568,312,142,78,142,78,0,0,0.004754,1.228,1.053,1.1404999999999998,1.728171,1.479267,1.603719
12,18,1580,10168,132,565,132,565,0,0,9.544028,867.607807,561.377518,714.4926625,55314.79017,39705.41152,47510.100845
2,2,146,178,73,89,73,89,0,0,0.001167,0.01,0.007,0.0085,0.0,0.0,0.0
14,18,1684,10168,120,565,120,565,0,0,12.95513,996.519885,762.032882,879.2763835000001,71257.9053,62243.2061,66750.5557
4,4,568,312,142,78,142,78,0,0,0.004846,1.264333,1.075667,1.17,1.778846,1.511323,1.6450844999999998
24,26,2024,4416,84,170,84,170,0,0,27.244581,1184.532185,1089.756125,1137.144155,140503.9431,4120.34775,72312.145425
4,4,528,304,132,76,132,76,0,0,0.001754,0.464,0.215,0.3395,0.649124,0.298402,0.47376300000000005
2,2,146,178,73,89,73,89,0,0,0.001253,0.009,0.006,0.0075,0.0,0.0,0.0
122,126,7816,15132,64,120,64,120,0,0,32.345036,269.539,260.842764,265.190882,68694.5801,67577.02929,68135.804695
2,2,132,164,66,82,66,82,0,0,0.00106,0.015,0.011,0.013,0.0,0.0,0.0
64,66,3806,51808,59,785,59,785,0,0,36.747131,583.282136,565.329538,574.305837,110598.7111,108896.7095,109747.7103
2,2,130,162,65,81,65,81,0,0,0.001162,0.009,0.007,0.008,0.0,0.0,0.0
2,2,130,162,65,81,65,81,0,0,0.001195,0.023,0.011,0.017,0.0,0.0,0.0
2,2,146,178,73,89,73,89,0,0,0.001146,0.009,0.006,0.0075,0.0,0.0,0.0
2,2,146,178,73,89,73,89,0,0,0.001003,0.009,0.002,0.0055,0.0,0.0,0.0
2,2,146,178,73,89,73,89,0,0,0.001146,0.009,0.006,0.0075,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.020663,1.356133,1.188353,1.272243,85.397259,2.24167,43.8194645
2,2,132,164,66,82,66,82,0,0,0.001115,0.008,0.007,0.0075,0.0,0.0,0.0
2,2,132,164,66,82,66,82,0,0,0.001153,0.009,0.007,0.008,0.0,0.0,0.0
8,10,1052,824,132,82,132,82,0,0,0.004034,0.525429,0.388333,0.456881,33.451131,0.688493,17.069812
2,2,132,164,66,82,66,82,0,0,0.001094,0.009,0.007,0.008,0.0,0.0,0.0
2,2,132,164,66,82,66,82,0,0,0.001065,0.009,0.007,0.008,0.0,0.0,0.0
62,58,5928,8010,96,138,96,138,0,0,0.047744,0.795733,0.870333,0.833033,125.534049,0.0,62.7670245
2,2,132,164,66,82,66,82,0,0,0.001215,0.009,0.007,0.008,0.0,0.0,0.0
2,2,132,164,66,82,66,82,0,0,0.001157,0.008,0.007,0.0075,0.0,0.0,0.0
2,2,146,178,73,89,73,89,0,0,0.001128,0.009,0.007,0.008,0.0,0.0,0.0
2,2,132,164,66,82,66,82,0,0,0.001274,0.009,0.007,0.008,0.0,0.0,0.0
16,18,1540,1644,96,91,96,91,0,0,0.018716,1.224667,1.060941,1.142804,73.670957,2.028417,37.849687
4,4,568,312,142,78,142,78,0,0,0.004739,1.215,1.058667,1.1368335,1.704843,1.485161,1.595002
2,2,146,178,73,89,73,89,0,0,0.00124,0.009,0.007,0.008,0.0,0.0,0.0
40,42,2558,23162,64,551,64,551,0,0,1.375854,35.270153,33.530123,34.400138,2820.506405,2750.717551,2785.611978
2,2,146,178,73,89,73,89,0,0,0.001151,0.009,0.007,0.008,0.0,0.0,0.0
2,2,132,164,66,82,66,82,0,0,0.001074,0.01,0.007,0.0085,0.0,0.0,0.0
4,4,528,304,132,76,132,76,0,0,0.001673,0.428667,0.197667,0.31316700000000003,0.600569,0.272472,0.4365205
40,44,2558,23266,64,529,64,529,0,0,2.151973,55.170794,50.034905,52.602849500000005,3548.72242,3377.750613,3463.2365165
4,4,528,304,132,76,132,76,0,0,0.001677,0.432333,0.206,0.3191665,0.606462,0.284257,0.44535949999999996
4,4,568,312,142,78,142,78,0,0,0.004855,1.261333,1.058,1.1596665000000002,1.775311,1.487045,1.631178
30,42,2302,34406,77,819,77,819,0,0,0.051862,1.776448,1.283025,1.5297365,103.280917,83.52547,93.4031935
2,2,146,178,73,89,73,89,0,0,0.001063,0.009,0.007,0.008,0.0,0.0,0.0
4,4,568,312,142,78,142,78,0,0,0.004659,1.202667,1.035,1.1188335,1.691636,1.453812,1.572724
78,80,4550,72810,58,910,58,910,0,0,28.652739,372.108564,362.682297,367.3954305,70000.63326,69113.27362,69556.95344000001
2,2,132,164,66,82,66,82,0,0,0.00109,0.008,0.007,0.0075,0.0,0.0,0.0
2,2,146,178,73,89,73,89,0,0,0.001066,0.009,0.007,0.008,0.0,0.0,0.0
64,66,3806,51808,59,785,59,785,0,0,38.24205,616.802141,588.327369,602.564755,114042.3239,111623.7138,112833.01885
2,2,146,178,73,89,73,89,0,0,0.001053,0.01,0.007,0.0085,0.0,0.0,0.0
16,18,1272,2572,80,143,80,143,0,0,12.364369,824.268383,727.275688,775.7720354999999,44964.91112,1132.95175,23048.931435
